"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ukraine","UKR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","217.925","213.543","211.786","210.362","211.906","216.686","222.455","227.095","234.716","242.12","247.647","250.224","250.262","251.512","255.672","261.131","269.426","276.576","286.241","293.299","297.983","299.902","298.985","300.411","294.736","279.049","262.315","252.779","260.407","270.499","287.918","306.891","325.256","343.776","366.572","382.793","386.135","371.084","361.79","363.591","372.165","378.783","380.394","386.335","393.276","393.912","394.775","390.734","374.507","345.795","313.243","300.253","294.532","289.204","285.569","268.138","255.492","247.585","254.486","249.581","249.938","266.671","310.498","300.04","",
"Upper middle income","UMC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","494.868044365494","449.931803726433","386.530639077052","376.249018118402","368.777163240731","378.433044006365","358.239717340854","346.444241318426","338.524542262386","330.452594964522","322.281430961617","311.259922405397","302.983618796674","295.461502650532","290.842666762765","285.043356085076","282.326469449045","272.645470671935","267.878154163164","262.494022257822","260.172817194901","258.229691765265","253.223408486117","246.699445071067","239.682004282109","234.65688499016","229.464831901659","225.587845770761","223.165666115623","217.681804358226","215.8246135823","211.737427660831","209.131925014303","206.569893759725","204.701347630007","201.180409727723","197.472914986645","193.841669532385","191.143509512814","189.386169336693","187.023010530844","184.638882964931","182.514517829611","181.325398686683","180.884513723706","177.026987598918","175.373793615961","172.484384609429","171.419022568979","167.097949226798","163.874793449531","162.399065512494","159.210124814978","156.733169546588","154.388535008585","151.977854573595","151.251428093258","150.339241946577","146.0664546835","142.972286051542","156.065349841676","165.728571337011","145.15849431942","140.312263803982","",
"Uruguay","URY","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","228.807","227.204","226.173","225.062","224.451","223.838","222.865","221.742","220.836","219.654","219.282","218.333","217.95","216.638","215.296","213.828","212.344","211.08","209.113","210.797","210.337","207.494","201.409","198.922","195.131","190.844","187.746","191.844","195.762","195.963","188.333","183.64","182.566","186.828","188.027","185.106","184.175","183.644","184.526","182.399","176.509","172.969","168.132","166.735","163.902","161.549","162.206","159.412","159.085","156.339","156.387","155.529","155.082","152.93","151.156","147.718","144.773","140.518","148.261","145.596","136.193","170.987","159.85","139.813","",
"United States","USA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","233.293","226.703","229.823","233.559","232.277","233.011","236.639","234.856","240.987","239.492","236.992","232.152","232.026","228.488","219.819","212.742","206.648","202.603","199","195.119","194.955","190.25","183.148","179.711","177.94","178.088","177.915","176.195","176.244","174.804","172.059","170.606","168.459","170.257","169.025","166.964","158.008","149.441","145.506","144.774","143.926","144.307","144.378","143.909","140.559","141.969","141.119","138.605","136.811","134.966","131.884","132.138","131.345","131.259","131.878","134.303","138.505","139.215","137.524","136.839","162.99","180.642","159.598","","",
"Uzbekistan","UZB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","301.078","298.655","295.879","293.318","290.408","287.727","284.994","282.325","279.439","276.543","273.665","270.864","267.977","265.295","262.661","260.249","257.675","255.182","252.713","250.498","250.162","251.993","254.391","253.94","251.128","243.891","236.594","227.46","224.341","225.994","232.444","247.467","257.734","267.221","269.868","273.607","273.916","267.541","264.097","265.131","270.279","266.674","258.967","250.875","248.038","247.011","243.509","236.802","228.048","221.137","217.274","215.856","215.756","214.382","212.425","206.083","204.241","206.346","205.744","207.918","193.207","195.771","199.622","196.546","",
"St. Vincent and the Grenadines","VCT","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","213.87","208.839","206.718","207.623","210.68","210.751","210.005","209.642","208.221","207.176","206.871","207.422","207.451","205.896","204.058","199.048","191.682","190.276","188.982","159.552","186.724","185.761","184.91","185.256","185.316","186.955","190.615","192.629","194.4","195.114","196.124","197.186","181.386","199.467","200.69","201.968","207.276","211.502","214.165","213.3","211.799","210.361","209.062","207.669","206.415","205.221","203.633","201.207","198.302","197.01","200.377","205.369","210.529","223.012","221.382","224.548","221.635","223.152","224.12","225.314","236.689","263.839","221.43","220.803","",
"Venezuela, RB","VEN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","339.136","326.548","320.799","304.09","293.605","280.773","266.835","257.706","254.376","251.763","246.166","239.135","235.278","237.614","235.587","232.977","226.728","228.835","229.286","227.982","232.698","224.121","225.276","216.508","212.492","207.589","200.046","202.699","204.571","208.067","201.502","204.41","209.251","212.108","214.475","206.049","201.445","190.887","199.965","206.912","213.675","248.107","215.494","228.118","217.32","213.67","223.278","218.363","236.242","233.044","219.914","223.169","220.899","218.597","222.524","215.717","237.423","231.987","212.337","210.409","215.748","236.005","214.261","215.49","",
"British Virgin Islands","VGB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","221.891","220.838","218.086","216.558","215.465","215.463","217.208","218.034","226.814","231.409","238.858","239.928","240.913","238.428","229.363","219.88","213.459","208.397","200.803","195.199","189.045","184.749","182.292","179.06","172.145","167.591","163.432","160.861","157.644","154.849","149.394","144.678","139.532","135.385","131.523","128.848","126.388","126.669","126.568","126.147","124.925","123.844","122.395","120.103","118.144","117.04","115.468","113.111","110.773","109.039","107.947","107.018","106.59","106.358","106.133","106.19","105.989","109.956","105.46","104.827","105.216","128.17","102.737","102.19","",
"Virgin Islands (U.S.)","VIR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","340.569","328.055","327.577","351.06","304.488","328.406","321.132","311.168","302.301","293.105","284.427","276.17","293.104","287.54","280.274","273.303","268.729","263.689","258.88","253.92","251.718","248.786","244.932","240.63","238.756","235.713","232.044","228.639","226.962","225.159","222.628","221.335","219.035","217.4","215.163","213.784","208.502","233.68","221.329","230.341","220.409","206.476","212.614","204.713","210.926","202.981","201.364","202.04","203.556","201.815","198.846","197.463","194.471","192.995","190.735","192.022","192.895","194.254","191.152","187.207","190.097","190.537","184.579","178.79","",
"Viet Nam","VNM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","332.047","331.155","346.17","384.783","370.469","394.505","400.46","407.533","501.976","458.206","457.965","446.248","529.278","450.956","474.621","320.511","284.287","280.224","275.183","270.458","266.647","259.768","251.579","245.051","238.896","237.281","234.355","229.121","219.532","218.333","219.458","217.644","213.99","209.985","203.463","199.817","196.411","194.355","191.269","192.965","193.903","194.034","195.887","196.965","198.161","197.269","196.641","196.043","195.425","194.742","194.08","192.499","191.714","190.991","190.402","189.94","190.006","189.245","188.213","186.788","175.967","190.531","182.265","180.766","",
"Vanuatu","VUT","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","434.852","428.308","422.461","417.028","415.305","410.353","405.27","399.677","394.09","387.848","381.773","375.127","369.135","362.341","355.214","348.732","342.985","336.833","330.684","315.067","307.242","300.463","294.45","290.701","288.97","284.936","278.555","274.591","263.531","259.248","249.367","242.142","237.062","231.574","228.95","226.607","225.743","221.33","219.523","220.302","214.978","212.284","211.113","209.335","208.481","206.757","211.514","216.227","216.278","216.441","215.902","214.123","212.3","211.184","208.331","206.596","202.63","200.582","199.479","197.843","203.16","220.129","192.015","189.807","",
"World","WLD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","385.988715709969","366.839540501882","341.385284199039","336.776536747981","331.485336033442","337.351035598384","328.609887532779","322.994807516527","318.012232683331","314.501918529823","310.066407882451","316.548040512243","299.91514726063","294.600174088165","290.925806737628","286.229640533661","283.274240279065","277.963017113139","275.135256364841","271.324647426181","269.05035293356","265.922515469879","262.19110002724","258.961638666786","255.495129845603","251.20835109909","245.832822881039","242.435675782851","240.410846049095","238.065966622572","236.118168340489","234.438867059097","233.703827859035","234.230909220361","233.908989562123","231.700961373871","227.877310838494","223.903781695526","222.244656321917","221.400742920361","218.712625499744","216.925551288409","215.114427755032","213.216706254773","211.548869535713","209.225093573639","206.010276099906","202.915027568756","201.316794092899","197.796998876557","195.025621988166","192.465625184026","189.696950876304","187.29485858212","185.455133785384","183.445581535428","181.730842237666","179.912000716394","176.898155143515","174.453841918643","184.434764252972","205.67185807819","177.386330394089","176.075736954703","",
"Samoa","WSM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","406.612","399.34","392.615","385.788","395.622","373.153","367.866","361.464","355.43","349.492","343.577","338.144","332.257","326.819","321.516","315.16","309.91","304.983","301.36","296.563","291.149","287.9","283.953","279.009","275.302","271.825","268.375","265.728","262.169","258.511","254.13","250.2","244.855","240.843","235.475","230.796","226.205","221.868","217.683","213.737","209.772","205.625","201.852","198.176","196.063","195.083","193.835","193.618","193.704","213.998","193.754","193.639","194.487","194.132","194.5","194.981","195.242","194.911","193.708","204.381","197.661","196.787","186.77","185.201","",
"Kosovo","XKX","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","250.468","226.113","277.161","218.95","209.622","198.734","207.471","196.478","188.065","225.853","210.033","195.924","203.98","190.245","195.947","177.093","187.397","174.696","166.379","181.704","151.032","168.875","178.232","176.45","172.228","194.213","174.666","165.851","167.76","153.762","136.152","161.519","146.158","148.083","142.21","143.518","141.121","137.356","200.038","470.226","134.474","131.938","129.35","126.305","123.223","115.781","124.42","116.081","115.46","116.293","125.142","112.68","107.692","97.678","106.139","115.166","99.508","93.014","97.003","96.512","124.807","118.138","96.165","90.451","",
"Yemen, Rep.","YEM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","487.915","482.453","519.359","544.055","508.41","505.073","502.833","496.396","486.036","455.162","444.322","423.906","418.244","411.969","405.646","399.105","392.299","385.73","378.975","370.327","361.549","351.323","346.101","334.337","324.426","316.932","407.811","304.822","298.824","293.357","287.885","291.478","286.105","282.479","288.709","271.349","267.904","263.233","257.886","252.344","247.192","241.275","237.344","231.139","226.567","222.635","218.619","214.63","211.074","209.77","206.962","207.425","207.659","200.583","203.307","247.331","240.428","245.247","288.921","267.757","265.105","279.496","223.766","192.554","",
